order_id,customer_id,product_id,product_name,category,order_date,time,branch,city,quantity,price,tax,total_amount,payment_method,order_status,customer_rating,extra_column
ORDF8RNYU66,CUSTOKVBN4N9,PROD0XLVGNAW,Curtains,Home,27-09-2024,21:08:09,B,Chicago,6,392.08,39.21,2391.69,Net Banking,Shipped,1,Unnecessary
ORD1BLT32EV,CUSTPRH2XWLD,PRODI6PDLL5V,Laptop,Clothing,22-03-2024,12:17:41,B,Chicago,8,307.42,30.74,2490.1,Net Banking,Shipped,2,Unnecessary
ORDCUJRLGJQ,CUSTFAK01ZLL,PRODH4Q5HSCE,Smartphone,Electronics,27-02-2024,15:30:08,A,Los Angeles,7,301.66,30.17,2141.79,PayPal,Cancelled,2,Unnecessary
ORD7MGGX204,CUSTRMA25PW8,PRODAO4MJ2TA,Tablet,Electronics,07-05-2024,08:43:18,A,Chicago,5,55.57,5.56,283.41,Debit Card,Delivered,3,Unnecessary
ORDNF4PUL5A,CUSTO1Q5OHE8,PRODE7H1G06B,Sofa,Books,15-03-2024,23:06:26,B,New York,3,134.98,13.5,418.44,Credit Card,Shipped,3,Unnecessary
ORDZ4P6TR8R,CUSTARSS193G,PROD5NXDQ425,Action Figure,Toys,15-08-2024,04:54:41,B,Chicago,6,123.33,12.33,752.31,PayPal,Pending,3,Unnecessary
ORD52DVAHEG,CUSTPTIKGNG4,PROD2ZKG4OJD,Comic Book,Books,27-07-2024,07:48:47,C,Los Angeles,10,42.76,4.28,431.88,Debit Card,Pending,4,Unnecessary
ORDFS63O7AG,CUSTK9DYC7HN,PRODJDW8IPCD,Board Game,Home,31-10-2023,15:00:25,A,Chicago,9,164.31,16.43,1495.22,Debit Card,Pending,1,Unnecessary
ORDGST6FYA3,CUSTA298OV4X,PRODZZJMWYM8,Jeans,Clothing,14-09-2024,20:19:32,B,Chicago,8,262.47,26.25,2126.01,PayPal,Delivered,0,Unnecessary
ORD3WDFLVQH,CUST93SPF1QB,PRODHGPIXESV,Puzzle,Books,04-08-2024,03:30:34,C,Chicago,5,220.93,22.09,1126.74,Debit Card,Cancelled,0,Unnecessary
ORDW2QBG3TY,CUST9AOWIUU7,PRODS1LN3QQZ,Sofa,Home,22-12-2023,19:01:36,B,New York,6,387.52,38.75,2363.87,PayPal,Delivered,5,Unnecessary
ORDADBOX7CR,CUSTZL6WPEK2,PRODEJ1Y1JJX,Tablet,Electronics,10-04-2024,15:18:59,C,Phoenix,8,444.85,44.49,3603.29,Net Banking,Cancelled,3,Unnecessary
ORDOKYQCJ6T,CUST33KMOLW5,PRODFV8R7S2P,Jeans,Home,22-11-2023,00:44:10,C,Chicago,10,422.6,42.26,4268.26,Net Banking,Cancelled,3,Unnecessary
ORDOTB1NWJH,CUSTTCFEOQ3B,PRODFEB5HI9Q,Comic Book,Books,22-06-2024,21:43:10,A,Houston,10,342.15,34.21,3455.71,Credit Card,Shipped,3,Unnecessary
ORDLNR7CKNJ,CUST5C67UV77,PRODZI6MZI7W,Fiction Book,Clothing,08-08-2024,22:55:50,B,Los Angeles,8,121.71,12.17,985.85,Net Banking,Shipped,5,Unnecessary
ORDAM57Y2E2,CUSTU6FNE5VH,PRODD5YHEHUN,RC Car,Home,24-03-2024,15:02:34,A,New York,7,355.35,35.54,2522.99,PayPal,Pending,2,Unnecessary
ORD3WQUUA8W,CUSTBEGSH5WZ,PRODX8A3ZQZY,T-Shirt,Toys,25-10-2024,15:21:58,B,Chicago,4,168.83,16.88,692.2,Net Banking,Cancelled,0,Unnecessary
ORDSNF6G8KA,CUSTUR493WTL,PROD71M6AQQR,Jeans,Home,08-11-2023,17:02:55,B,New York,5,48.47,4.85,247.2,Net Banking,Pending,5,Unnecessary
ORD9575KVQK,CUSTIJZ062SR,PRODXISDLFRN,E-Book,Electronics,30-03-2024,16:52:41,C,Los Angeles,9,166.96,16.7,1519.34,PayPal,Delivered,4,Unnecessary
ORDKI98N70N,CUSTXX45IHL7,PRODWKZ6WLBM,Board Game,Clothing,17-10-2024,12:02:04,B,Houston,10,13.44,1.34,135.74,PayPal,Cancelled,2,Unnecessary
ORD84Y0Z0F4,CUST27BU1K83,PRODM09SFYBF,Action Figure,Toys,25-09-2024,10:00:22,B,Chicago,2,115.85,11.59,243.29,Net Banking,Pending,3,Unnecessary
ORDDTQG4USX,CUSTPZW4CNEY,PROD10GHJAYF,Lamp,Electronics,09-09-2024,18:05:52,C,Chicago,4,270.36,27.04,1108.48,Net Banking,Delivered,3,Unnecessary
ORD2MHI8DD0,CUSTFC313BJA,PRODPG1XQXZ5,Boots,Books,27-11-2023,11:02:46,C,Phoenix,4,433.1,43.31,1775.71,PayPal,Pending,4,Unnecessary
ORD39IQISOP,CUSTCK5MABUI,PROD8XZD189Q,E-Book,Home,27-05-2024,01:59:24,C,Phoenix,5,23.35,2.34,119.09,Credit Card,Cancelled,3,Unnecessary
ORDI6FHZXEV,CUSTGZWUM9OC,PRODO7SA5MEF,Dining Table,Toys,23-07-2024,14:01:26,A,Phoenix,8,456.5,45.65,3697.65,Net Banking,Pending,1,Unnecessary
ORDO90EX2N1,CUSTQFXZIK4Z,PROD8PV3FNRS,RC Car,Electronics,03-02-2024,17:33:27,B,Los Angeles,5,238.51,23.85,1216.4,Debit Card,Cancelled,2,Unnecessary
ORDCKR9BPG2,CUSTRPHPFIIF,PROD4Z9WHBI6,RC Car,Books,17-02-2024,20:00:28,A,Phoenix,3,218.18,21.82,676.36,Net Banking,Cancelled,4,Unnecessary
ORDH89Q7ALH,CUST1CBCXDKY,PRODIXDOEXUD,Jeans,Clothing,17-06-2024,14:39:55,A,Los Angeles,2,276.45,27.64,580.54,Net Banking,Shipped,3,Unnecessary
ORDAZHLRRDE,CUST6JLSI96L,PRODAIB6A274,Curtains,Books,01-10-2024,05:35:52,A,Los Angeles,7,87.81,8.78,623.45,Debit Card,Delivered,0,Unnecessary
ORD7Q3AJ7IG,CUSTNJ23VKWW,PRODQ38ZUQW3,Action Figure,Electronics,11-04-2024,11:55:48,B,New York,3,52.71,5.27,163.4,Credit Card,Delivered,0,Unnecessary
ORDHQ8VDWW0,CUST87IVGGGC,PRODCBWB2TUN,Doll,Home,16-03-2024,20:14:19,A,Phoenix,5,12.5,1.25,63.75,Debit Card,Pending,1,Unnecessary
ORDN0H3F41Z,CUSTGQ0R83U7,PRODKI0VOJMO,Board Game,Electronics,26-02-2024,14:38:45,B,Houston,8,497.64,49.76,4030.88,Credit Card,Pending,1,Unnecessary
ORDZQOEZQS1,CUSTTD9GS8MJ,PRODGRPVBFGG,Sofa,Electronics,28-12-2023,04:12:12,A,Phoenix,7,459.8,45.98,3264.58,Debit Card,Shipped,4,Unnecessary
ORDU7R11952,CUSTXT2ID1AB,PRODDDUJ7H0H,Action Figure,Electronics,23-08-2024,03:29:00,A,Phoenix,8,115.12,11.51,932.47,PayPal,Delivered,2,Unnecessary
ORDZAH6ZW45,CUSTNR9JUYER,PRODHB5IP1TW,Sofa,Books,19-07-2024,18:02:09,B,Chicago,10,119.88,11.99,1210.79,Net Banking,Cancelled,4,Unnecessary
ORD38ZARWG7,CUST60KH8A49,PRODXZYUVU7B,Curtains,Electronics,22-11-2023,07:06:10,A,Chicago,6,189.24,18.92,1154.36,Credit Card,Cancelled,3,Unnecessary
ORDHYTOETC2,CUSTYP5EG0Z4,PRODA1ES9F3S,Fiction Book,Books,09-08-2024,10:14:02,C,Los Angeles,3,493.76,49.38,1530.66,Net Banking,Delivered,2,Unnecessary
ORDBEDEVYLY,CUSTH283W54O,PRODESSRDG81,Action Figure,Home,26-10-2024,02:52:47,A,Los Angeles,5,77.56,7.76,395.56,Debit Card,Cancelled,3,Unnecessary
ORD90CUODRS,CUSTFFSHX5SL,PRODWPQ24EAO,Curtains,Home,10-05-2024,12:27:26,B,Houston,6,264.29,26.43,1612.17,Net Banking,Shipped,0,Unnecessary
ORDABVVGLXY,CUSTBTA8AQX3,PRODT99NQ4FN,Lamp,Toys,27-10-2024,14:02:08,C,Houston,1,209.67,20.97,230.64,Credit Card,Pending,3,Unnecessary
ORD33M2OB1I,CUSTBGV1X630,PRODXT0ZM40V,Sofa,Books,12-11-2023,20:13:50,A,Los Angeles,8,443.17,44.32,3589.68,Debit Card,Pending,3,Unnecessary
ORDFQ0LQ97G,CUSTAXH71LNJ,PRODDH7I7QDQ,Non-Fiction Book,Clothing,16-07-2024,20:20:47,C,Houston,5,146.56,14.66,747.46,Net Banking,Pending,0,Unnecessary
ORDWJQ405G8,CUSTUYKH57IB,PRODD2D1VLZ6,Smartwatch,Books,22-06-2024,10:55:32,A,Los Angeles,5,415.43,41.54,2118.69,Debit Card,Cancelled,0,Unnecessary
ORDE71MVERO,CUSTHHYC8V2M,PRODB3QP0UIQ,E-Book,Clothing,14-02-2024,21:05:04,B,Phoenix,10,40.26,4.03,406.63,Credit Card,Shipped,0,Unnecessary
ORDCGAO1PYM,CUSTXMC6FSUB,PRODBDXB0IYI,Dining Table,Books,30-10-2023,17:35:15,B,Phoenix,8,321.68,32.17,2605.61,Net Banking,Cancelled,1,Unnecessary
ORDAKJWQ4LL,CUST3PMCNTXK,PROD2QI46HTR,Doll,Toys,17-06-2024,12:08:06,A,Chicago,9,72.47,7.25,659.48,Net Banking,Delivered,1,Unnecessary
ORDK2O8VF78,CUSTS9EX1XEO,PRODMVD80DNW,Smartphone,Clothing,10-03-2024,11:26:32,B,Houston,8,216.87,21.69,1756.65,PayPal,Delivered,1,Unnecessary
ORDP8EZ6HEZ,CUSTU8IPIC0L,PRODWAK82M3N,Doll,Books,29-12-2023,10:19:36,A,Phoenix,5,38.03,3.8,193.95,Credit Card,Pending,3,Unnecessary
ORD7H7L5ZZD,CUSTM94Z6MRU,PRODAQ84LLJH,E-Book,Toys,10-05-2024,07:26:37,A,Chicago,7,266.97,26.7,1895.49,Net Banking,Pending,4,Unnecessary
ORDGO3OJ56P,CUST5KV219YG,PROD2EC3V1OF,Non-Fiction Book,Books,17-12-2023,10:57:17,C,Los Angeles,10,119.66,11.97,1208.57,Debit Card,Cancelled,1,Unnecessary
ORDASG8OOUJ,CUSTLVIV2D9R,PRODHRSAC0G4,Lamp,Electronics,08-05-2024,23:29:13,B,Phoenix,1,348.59,34.86,383.45,Net Banking,Pending,2,Unnecessary
ORD1LX37SKQ,CUSTN0SND1DK,PRODJI5RZHTU,Smartphone,Books,06-04-2024,15:30:41,C,Phoenix,8,334.11,33.41,2706.29,Net Banking,Pending,4,Unnecessary
ORDIQR3PG7N,CUSTSW7T8HEO,PRODCS1G9OJW,Board Game,Clothing,26-10-2024,04:39:28,B,Phoenix,9,238.71,23.87,2172.26,Net Banking,Cancelled,1,Unnecessary
ORDMVVEJM7B,CUSTP4IVXE94,PROD66SE6APC,Laptop,Electronics,21-08-2024,07:05:00,B,Chicago,8,58.1,5.81,470.61,Net Banking,Shipped,2,Unnecessary
ORDG2E7VKVN,CUSTEUPQKPEB,PRODC5WC5I3R,Dining Table,Electronics,07-06-2024,06:58:17,A,New York,1,457.44,45.74,503.18,PayPal,Cancelled,4,Unnecessary
ORDF1YR36K2,CUSTV6CCZ0OG,PRODC8TWOVIH,Smartphone,Books,04-07-2024,14:50:32,A,Chicago,1,31.78,3.18,34.96,Debit Card,Shipped,2,Unnecessary
ORDLIW6J1D2,CUSTKDK93J3V,PRODFJOGAT39,Action Figure,Books,11-01-2024,09:33:44,A,Los Angeles,4,25.9,2.59,106.19,Net Banking,Delivered,0,Unnecessary
ORDXQTE4D8L,CUSTTTEXU3CB,PRODNLHU31QQ,Headphones,Home,26-10-2024,10:34:13,B,Houston,9,260.15,26.02,2367.37,Debit Card,Delivered,1,Unnecessary
ORDRYCE97SX,CUSTMG2UHVVT,PROD7O251JPT,Non-Fiction Book,Toys,27-02-2024,01:08:01,B,Los Angeles,10,171.94,17.19,1736.59,Net Banking,Shipped,5,Unnecessary
ORDHFJ2D11Y,CUSTQBNM2ENR,PRODX2AIKNUG,E-Book,Toys,20-06-2024,01:07:37,A,Houston,7,494.08,49.41,3507.97,Credit Card,Shipped,4,Unnecessary
ORD16VO4L5E,CUST3SB7YEZ0,PROD94CNXWDH,Jacket,Books,02-05-2024,16:35:01,A,New York,5,32.92,3.29,167.89,Credit Card,Shipped,2,Unnecessary
ORD9PWKODEN,CUST4QABEU49,PRODLTOWAXZ9,Doll,Electronics,12-03-2024,06:36:25,C,Chicago,8,351.62,35.16,2848.12,Net Banking,Cancelled,0,Unnecessary
ORDNSS3KJHJ,CUSTOZA3L1EX,PRODU78R5T85,Chair,Electronics,10-12-2023,23:49:39,C,Los Angeles,8,422.66,42.27,3423.55,Net Banking,Shipped,2,Unnecessary
ORDUI8JYFPK,CUSTA0UVX2G0,PRODLYGF4MLG,Curtains,Electronics,24-02-2024,12:30:51,B,Phoenix,4,124.35,12.44,509.84,Net Banking,Delivered,1,Unnecessary
ORDJ4G8P13N,CUSTQ7GYUCPB,PROD8WF1OGQM,Doll,Electronics,18-05-2024,23:37:34,C,Houston,9,481.19,48.12,4378.83,Net Banking,Cancelled,2,Unnecessary
ORDFM23OSS9,CUSTCOL96Q21,PROD3TJS8U2O,Fiction Book,Toys,09-07-2024,01:55:34,A,Los Angeles,10,369.05,36.91,3727.41,Debit Card,Pending,2,Unnecessary
ORDGUBNIXYJ,CUST1WJMV84I,PROD57EHOPKH,Sofa,Toys,24-12-2023,19:10:29,B,Chicago,3,237.61,23.76,736.59,Credit Card,Shipped,1,Unnecessary
ORDWL4EQTHX,CUSTB209SL2Z,PRODWG6S398M,Boots,Books,29-09-2024,11:47:04,B,Chicago,10,417.02,41.7,4211.9,Debit Card,Delivered,4,Unnecessary
ORDT0LKRJSH,CUST53Y74ZJ3,PRODWHF7O0WF,Non-Fiction Book,Clothing,15-09-2024,14:14:37,A,Phoenix,5,22.15,2.21,112.96,Net Banking,Cancelled,2,Unnecessary
ORDJ9DSH1KW,CUSTYRXIG9OO,PRODJPEVSLY9,Comic Book,Clothing,16-07-2024,22:52:57,A,Phoenix,10,440.38,44.04,4447.84,Debit Card,Cancelled,4,Unnecessary
ORDUDTANWZY,CUSTQADUZ1TG,PRODQ35UIRT4,Dining Table,Home,01-01-2024,04:40:46,B,Houston,1,425.97,42.6,468.57,Credit Card,Shipped,2,Unnecessary
ORD2Z1HL2XA,CUSTKZK22ILY,PROD4SH2JY7C,Non-Fiction Book,Electronics,19-05-2024,07:24:34,C,Houston,1,198.3,19.83,218.13,Debit Card,Delivered,0,Unnecessary
ORDOIHWPRAG,CUSTDOHLFOTX,PRODQ80RK9BE,Jacket,Clothing,05-06-2024,10:19:14,B,Chicago,6,259.21,25.92,1581.18,Credit Card,Pending,3,Unnecessary
ORDHVIEQOGX,CUST4TQ2DZXX,PRODJ5WCIRQW,Chair,Toys,19-05-2024,07:23:56,A,Los Angeles,1,29.29,2.93,32.22,Net Banking,Cancelled,1,Unnecessary
ORDRW3LBN9Z,CUSTMP7QTEDX,PROD4KN9SWXI,Curtains,Books,30-11-2023,11:25:31,C,Los Angeles,2,353.71,35.37,742.79,Debit Card,Pending,4,Unnecessary
ORD18R5IEZ2,CUST101WHE74,PROD090X8A1O,RC Car,Clothing,21-12-2023,00:52:41,B,Los Angeles,5,330.01,33,1683.05,Debit Card,Delivered,1,Unnecessary
ORDG6TAO89Y,CUSTPMRFXJVF,PROD49A3O2VV,Smartphone,Books,21-04-2024,07:08:58,B,Chicago,1,344.06,34.41,378.47,Net Banking,Delivered,1,Unnecessary
ORD64IJWNQI,CUST5APK1TVE,PRODZXMJPMJI,Chair,Toys,18-02-2024,22:09:17,C,New York,1,117.15,11.72,128.87,Net Banking,Delivered,1,Unnecessary
ORDH8YFJ06C,CUSTIIJ4NKXA,PROD6DVRR7SI,T-Shirt,Toys,24-08-2024,04:49:06,B,Houston,4,384.38,38.44,1575.96,Debit Card,Delivered,0,Unnecessary
ORDP02MSMTN,CUSTEKYTUN5O,PRODOUU6LRX2,Smartphone,Home,09-08-2024,05:20:01,C,New York,8,443.23,44.32,3590.16,PayPal,Shipped,2,Unnecessary
ORDLUMPOE02,CUSTUWEY36UC,PROD4U88BJ14,Sneakers,Electronics,04-11-2023,11:14:44,B,Chicago,6,156.2,15.62,952.82,PayPal,Cancelled,5,Unnecessary
ORDRLSFH708,CUST0SW3X6ZI,PROD6C0DOALV,RC Car,Toys,18-08-2024,16:52:22,B,Los Angeles,5,471.98,47.2,2407.1,Net Banking,Shipped,2,Unnecessary
ORDE32P50PT,CUSTN6TYM8C3,PRODER3KKL37,Sneakers,Toys,12-07-2024,16:28:43,C,Los Angeles,4,440.33,44.03,1805.35,Debit Card,Cancelled,3,Unnecessary
ORDY6DH07OK,CUSTWLYNEDEB,PROD1BWQ3LWF,Dining Table,Electronics,13-04-2024,16:45:19,B,New York,2,345.27,34.53,725.07,Credit Card,Cancelled,2,Unnecessary
ORDGZ0NBCXX,CUSTDKNVU15J,PRODUMO5AVYF,Boots,Home,23-07-2024,06:24:03,A,Los Angeles,5,124.61,12.46,635.51,Credit Card,Delivered,0,Unnecessary
ORD6VNL08KX,CUSTJNU872BC,PROD94D3E6HU,Jacket,Books,21-06-2024,22:29:20,A,Los Angeles,10,399.62,39.96,4036.16,PayPal,Cancelled,5,Unnecessary
ORD14MSNL97,CUSTJ575KFQJ,PRODJSGC5BMU,Chair,Books,11-02-2024,21:27:05,B,Houston,8,233.84,23.38,1894.1,Net Banking,Pending,4,Unnecessary
ORDG7I86FUY,CUSTHXAB1OTL,PRODZO9FU6YN,Chair,Books,01-04-2024,12:28:48,B,New York,6,410.47,41.05,2503.87,Net Banking,Cancelled,4,Unnecessary
ORDY2CH53E1,CUST1EJV7X3Y,PRODD5REQJBF,Board Game,Toys,21-06-2024,13:13:39,C,Phoenix,5,110.68,11.07,564.47,Debit Card,Shipped,0,Unnecessary
ORDKM1DIDIM,CUSTC5V02VNK,PROD2QGNVC5W,Smartphone,Home,20-01-2024,17:56:36,C,Phoenix,4,81.35,8.13,333.53,Credit Card,Cancelled,0,Unnecessary
ORD3NWQSXKV,CUSTKH1J4I1F,PROD5SNX5X0B,Doll,Home,04-06-2024,04:48:10,C,Phoenix,9,74.55,7.46,678.41,PayPal,Shipped,1,Unnecessary
ORD8L4ZG50Y,CUSTTCBTG95C,PROD2I3956OM,Non-Fiction Book,Clothing,08-12-2023,12:14:09,C,Los Angeles,4,244.39,24.44,1002,Debit Card,Cancelled,4,Unnecessary
ORDFVTDBAUS,CUST3HX44XD5,PROD8H0AXYOL,T-Shirt,Toys,22-04-2024,11:08:14,B,Houston,3,216.69,21.67,671.74,Debit Card,Cancelled,4,Unnecessary
ORDNE19RP6Y,CUST3TXKMJJ0,PROD0M4GU4GM,Curtains,Toys,30-06-2024,09:18:17,C,Phoenix,8,61.25,6.12,496.12,Net Banking,Cancelled,3,Unnecessary
ORD40DADRA7,CUSTKWU00ATD,PRODP3GD2FQE,Sofa,Home,23-06-2024,05:21:27,A,Houston,4,322.09,32.21,1320.57,Net Banking,Delivered,2,Unnecessary
ORDDKBG4QJV,CUSTR6ACGLMG,PROD7260SNKQ,Magazine,Books,05-09-2024,00:28:27,C,Houston,9,429.72,42.97,3910.45,Credit Card,Cancelled,5,Unnecessary
ORDI67MHL2C,CUSTUU2YB47L,PRODXC0MIJTJ,Lamp,Toys,24-12-2023,05:30:50,B,Chicago,4,303.53,30.35,1244.47,Debit Card,Shipped,4,Unnecessary
ORDOA3VSDUN,CUSTRPAZRW98,PRODCX8ZR9NS,Smartphone,Home,26-08-2024,07:45:52,A,Chicago,6,368.87,36.89,2250.11,Debit Card,Pending,4,Unnecessary
ORDFVAFV3GY,CUSTLMFQRDC5,PRODTHM2BVKH,Doll,Electronics,10-09-2024,09:23:15,A,Los Angeles,10,121.87,12.19,1230.89,Debit Card,Delivered,1,Unnecessary
ORD33TZE0GC,CUSTAKKHYFBU,PRODM08IP23P,Sofa,Clothing,25-06-2024,01:40:56,A,Phoenix,2,313.69,31.37,658.75,PayPal,Pending,4,Unnecessary
ORDBBFXETV5,CUSTY3812R4V,PRODAD9WFLOH,Doll,Toys,02-11-2023,15:36:38,A,Phoenix,8,381.51,38.15,3090.23,Debit Card,Cancelled,1,Unnecessary
ORD0K31IO16,CUST5EOLJA76,PRODS0MB5LV8,Smartphone,Electronics,15-10-2024,02:29:39,B,Houston,4,22.06,2.21,90.45,Credit Card,Shipped,2,Unnecessary
ORD0BCQSFQJ,CUST4H50FPXD,PRODG897YHPG,Non-Fiction Book,Electronics,27-02-2024,19:42:16,C,Los Angeles,2,478.6,47.86,1005.06,PayPal,Pending,1,Unnecessary
ORD9LB13CC1,CUST0F6VJ9VP,PRODJMYKUZ7X,Doll,Books,10-06-2024,04:02:53,A,Los Angeles,4,296.08,29.61,1213.93,Credit Card,Pending,5,Unnecessary
ORDJ1ZYKETD,CUST1F5XUFRN,PROD4IUM9VO0,T-Shirt,Clothing,11-09-2024,22:25:39,B,Houston,7,94.06,9.41,667.83,Credit Card,Delivered,5,Unnecessary
ORD2D9X3XV5,CUSTTIPE6I1Q,PROD5N6NK51O,Curtains,Books,11-12-2023,17:32:05,A,Phoenix,3,429.94,42.99,1332.81,Debit Card,Shipped,5,Unnecessary
ORDX0TBAZOI,CUSTD3IOKQZB,PROD8NFL2FSQ,Smartwatch,Electronics,16-11-2023,18:18:56,B,Houston,4,69.86,6.99,286.43,Net Banking,Delivered,1,Unnecessary
ORDOR4JENRK,CUST42C3KTFB,PRODHZQO87Q6,T-Shirt,Electronics,30-07-2024,11:15:40,B,Houston,5,275.25,27.53,1403.78,Net Banking,Cancelled,2,Unnecessary
ORDLRY2KE6C,CUSTA66E3CDZ,PROD521SCZVY,Headphones,Books,15-09-2024,18:02:52,A,Phoenix,2,111.99,11.2,235.18,Credit Card,Cancelled,0,Unnecessary
ORDRF88T3IG,CUSTBQV0UBRO,PRODCD2QSK70,Magazine,Clothing,31-03-2024,04:47:46,A,Chicago,7,289.08,28.91,2052.47,Net Banking,Cancelled,4,Unnecessary
ORDRMD6MZP7,CUST37S1Z65P,PRODP0T4WWN2,Smartwatch,Electronics,21-01-2024,11:55:39,C,Chicago,9,196.75,19.68,1790.43,Debit Card,Pending,3,Unnecessary
ORDGLGYDK75,CUSTN4U0XLAM,PROD8AH50PAZ,Board Game,Toys,06-02-2024,14:15:51,A,Phoenix,5,235.36,23.54,1200.34,Debit Card,Pending,0,Unnecessary
ORD7JWHRPQJ,CUSTL1OGPGNT,PROD2JADCTEJ,Lamp,Clothing,19-06-2024,14:08:47,C,Los Angeles,7,492.67,49.27,3497.96,Credit Card,Pending,4,Unnecessary
ORDXLA40BD4,CUST9FKG1HG4,PROD27V4HFNZ,Smartphone,Electronics,07-08-2024,16:34:04,C,Phoenix,10,178.09,17.81,1798.71,Credit Card,Shipped,0,Unnecessary
ORDHXQX42D7,CUSTIOQIEV0M,PRODYLCCVRYD,Tablet,Toys,20-03-2024,21:28:15,B,New York,2,50.07,5.01,105.15,Credit Card,Delivered,0,Unnecessary
ORDXNE288QV,CUST9PVHCZIP,PRODHHHF9F7E,Action Figure,Books,26-01-2024,23:08:09,C,New York,3,340.93,34.09,1056.88,Net Banking,Pending,3,Unnecessary
ORDI1QPBKHU,CUST3QA1Q9QL,PRODJGNFKGL3,Sneakers,Toys,22-09-2024,08:36:39,A,Houston,6,405.35,40.54,2472.64,Net Banking,Delivered,5,Unnecessary
ORDUS8XLNW9,CUSTCV6INDYX,PROD8E7BQJND,Smartwatch,Clothing,30-01-2024,17:45:14,B,Phoenix,4,498.59,49.86,2044.22,Debit Card,Delivered,2,Unnecessary
ORDV2YPINAE,CUSTSN6KYUAY,PRODDSOKOJ57,Action Figure,Home,10-12-2023,05:13:14,B,Chicago,5,402.33,40.23,2051.88,PayPal,Cancelled,3,Unnecessary
ORDJKWRPUZ5,CUST8EW5ANG5,PRODPF76DXQB,Board Game,Books,28-12-2023,06:25:32,B,New York,2,416.94,41.69,875.57,PayPal,Pending,5,Unnecessary
ORDRXQU3565,CUSTN1NP01CK,PRODEDLNN6OZ,T-Shirt,Toys,01-08-2024,06:54:32,A,Chicago,4,58.83,5.88,241.2,Net Banking,Cancelled,3,Unnecessary
ORD4E8QCK9Z,CUST3TQ0O8TB,PRODWIP7AXQ6,Comic Book,Toys,02-03-2024,09:50:26,B,Chicago,2,215.61,21.56,452.78,PayPal,Delivered,0,Unnecessary
ORDDNPMDA8D,CUSTAP87EM7Z,PRODUPTL50MN,Curtains,Clothing,01-12-2023,19:43:02,C,Houston,8,192.9,19.29,1562.49,Net Banking,Pending,3,Unnecessary
ORDTRKBTJ5B,CUSTAS500L9B,PROD4FUPVOBS,Laptop,Home,26-05-2024,21:52:02,B,Chicago,7,78.87,7.89,559.98,Credit Card,Shipped,5,Unnecessary
ORD6SRKRU4I,CUSTB6ZN25LL,PRODB0HV6I49,Curtains,Home,02-08-2024,18:32:53,A,Phoenix,9,163.04,16.3,1483.66,Credit Card,Cancelled,0,Unnecessary
ORDGLEP08ND,CUSTJH536I1H,PROD7K1EQ6C6,Lamp,Books,28-02-2024,09:38:35,C,Los Angeles,8,66.68,6.67,540.11,PayPal,Pending,4,Unnecessary
ORD0FNXB7BB,CUSTJA21E2I2,PROD35DL2LK8,Jacket,Home,30-03-2024,12:12:16,B,Los Angeles,2,492.33,49.23,1033.89,Debit Card,Shipped,1,Unnecessary
ORDCQM196FY,CUSTQHLKLGW8,PRODZET0F275,Dining Table,Electronics,13-09-2024,00:46:12,C,New York,9,184.06,18.41,1674.95,Debit Card,Delivered,0,Unnecessary
ORDMH6L5YSM,CUST32F3XB8U,PRODF2HCM9FL,Action Figure,Home,19-12-2023,20:31:42,B,Los Angeles,9,441.82,44.18,4020.56,PayPal,Pending,3,Unnecessary
ORDL87P5JN1,CUSTODFPGTIN,PRODUPTLADHI,Sneakers,Books,13-09-2024,07:47:13,C,Chicago,3,422.7,42.27,1310.37,Net Banking,Shipped,0,Unnecessary
ORDLAXPFAL1,CUSTQGGEBIL5,PRODBE4UDAAB,Headphones,Toys,27-03-2024,16:33:39,B,Houston,4,320.75,32.08,1315.08,Net Banking,Delivered,2,Unnecessary
ORDZI432D1A,CUST6N4ZVW90,PRODAEZFXGFW,Sofa,Electronics,17-05-2024,15:17:48,C,Los Angeles,10,160.95,16.09,1625.59,Debit Card,Pending,1,Unnecessary
ORDT2FSJ0VE,CUSTOJ063BRR,PRODQ9FCI0E4,Doll,Books,13-04-2024,18:14:17,B,Los Angeles,2,88.83,8.88,186.54,PayPal,Pending,1,Unnecessary
ORD53YRRMKZ,CUSTQN89DI2S,PROD98LCSXT3,Dining Table,Toys,06-01-2024,22:46:20,C,New York,3,94.38,9.44,292.58,Debit Card,Cancelled,1,Unnecessary
ORDH2GM9N28,CUST2VDKM0LN,PRODWIRINWVB,Headphones,Home,13-08-2024,18:30:35,A,Houston,8,270.18,27.02,2188.46,Debit Card,Pending,1,Unnecessary
ORD1GZ05QCY,CUST6TRSSUDI,PROD9DT5BVYX,Jacket,Electronics,26-08-2024,09:03:03,B,Chicago,10,406,40.6,4100.6,Net Banking,Cancelled,2,Unnecessary
ORDWWLSWCXU,CUSTA07BQNUA,PRODR4L3K24A,Chair,Books,01-01-2024,20:39:28,B,Chicago,3,238.32,23.83,738.79,Debit Card,Cancelled,5,Unnecessary
ORDUYIKFGG0,CUSTRQYSKE84,PRODVQ9OD0K5,Doll,Toys,31-12-2023,23:23:29,A,New York,4,361.79,36.18,1483.34,Debit Card,Delivered,2,Unnecessary
ORDYPC8IX7N,CUSTA2WT1TH8,PROD8N0P79OF,Lamp,Electronics,20-04-2024,14:29:48,A,Chicago,8,83.84,8.38,679.1,PayPal,Cancelled,3,Unnecessary
